"zone","state","lga","sector","ea","hhid","shock_cd","shock_other","s15aq1","s15aq2","s15aq3a","s15aq3b","s15aq3c","s15aq4","s15aq7_1","s15aq7_2","s15aq7_3","s15aq7_4","s15aq7_os"
4,1,102,1,1690,10056,22,,2,,,,,,,,,,
4,1,102,1,1690,10057,1,,2,,,,,,,,,,
4,1,102,1,1690,10057,2,,2,,,,,,,,,,
4,1,102,1,1690,10057,3,,2,,,,,,,,,,
4,1,102,1,1690,10057,4,,2,,,,,,,,,,
4,1,102,1,1690,10057,5,,2,,,,,,,,,,
4,1,102,1,1690,10057,6,,2,,,,,,,,,,
4,1,102,1,1690,10057,7,,2,,,,,,,,,,
4,1,102,1,1690,10057,8,,2,,,,,,,,,,
4,1,102,1,1690,10057,9,,2,,,,,,,,,,
4,1,102,1,1690,10057,10,,2,,,,,,,,,,
4,1,102,1,1690,10057,11,,2,,,,,,,,,,
4,1,102,1,1690,10057,12,,2,,,,,,,,,,
4,1,102,1,1690,10057,13,,2,,,,,,,,,,
4,1,102,1,1690,10057,14,,2,,,,,,,,,,
4,1,102,1,1690,10057,15,,2,,,,,,,,,,
4,1,102,1,1690,10057,16,,2,,,,,,,,,,
4,1,102,1,1690,10057,17,,2,,,,,,,,,,
4,1,102,1,1690,10057,18,,2,,,,,,,,,,
4,1,102,1,1690,10057,19,,2,,,,,,,,,,
4,1,102,1,1690,10057,20,,2,,,,,,,,,,
4,1,102,1,1690,10057,21,,2,,,,,,,,,,
4,1,102,1,1690,10057,22,,2,,,,,,,,,,
4,1,102,1,1690,10058,1,,2,,,,,,,,,,
4,1,102,1,1690,10058,2,,2,,,,,,,,,,
4,1,102,1,1690,10058,3,,2,,,,,,,,,,
4,1,102,1,1690,10058,4,,2,,,,,,,,,,
4,1,102,1,1690,10058,5,,2,,,,,,,,,,
4,1,102,1,1690,10058,6,,2,,,,,,,,,,
4,1,102,1,1690,10058,7,,2,,,,,,,,,,
4,1,102,1,1690,10058,8,,2,,,,,,,,,,
4,1,102,1,1690,10058,9,,2,,,,,,,,,,
4,1,102,1,1690,10058,10,,2,,,,,,,,,,
4,1,102,1,1690,10058,11,,2,,,,,,,,,,
4,1,102,1,1690,10058,12,,2,,,,,,,,,,
4,1,102,1,1690,10058,13,,2,,,,,,,,,,
4,1,102,1,1690,10058,14,,2,,,,,,,,,,
4,1,102,1,1690,10058,15,,2,,,,,,,,,,
4,1,102,1,1690,10058,16,,2,,,,,,,,,,
4,1,102,1,1690,10058,17,,2,,,,,,,,,,
4,1,102,1,1690,10058,18,,2,,,,,,,,,,
4,1,102,1,1690,10058,19,,2,,,,,,,,,,
4,1,102,1,1690,10058,20,,2,,,,,,,,,,
4,1,102,1,1690,10058,21,,2,,,,,,,,,,
4,1,102,1,1690,10058,22,,2,,,,,,,,,,
4,1,102,1,1690,10059,1,,2,,,,,,,,,,
4,1,102,1,1690,10059,2,,2,,,,,,,,,,
4,1,102,1,1690,10059,3,,2,,,,,,,,,,
4,1,102,1,1690,10059,4,,2,,,,,,,,,,
4,1,102,1,1690,10059,5,,2,,,,,,,,,,
4,1,102,1,1690,10059,6,,2,,,,,,,,,,
4,1,102,1,1690,10059,7,,2,,,,,,,,,,
4,1,102,1,1690,10059,8,,2,,,,,,,,,,
4,1,102,1,1690,10059,9,,2,,,,,,,,,,
4,1,102,1,1690,10059,10,,2,,,,,,,,,,
4,1,102,1,1690,10059,11,,2,,,,,,,,,,
4,1,102,1,1690,10059,12,,2,,,,,,,,,,
4,1,102,1,1690,10059,13,,2,,,,,,,,,,
4,1,102,1,1690,10059,14,,2,,,,,,,,,,
4,1,102,1,1690,10059,15,,2,,,,,,,,,,
4,1,102,1,1690,10059,16,,2,,,,,,,,,,
4,1,102,1,1690,10059,17,,2,,,,,,,,,,
4,1,102,1,1690,10059,18,,2,,,,,,,,,,
4,1,102,1,1690,10059,19,,2,,,,,,,,,,
4,1,102,1,1690,10059,20,,2,,,,,,,,,,
4,1,102,1,1690,10059,21,,2,,,,,,,,,,
4,1,102,1,1690,10059,22,,2,,,,,,,,,,
4,1,102,1,1690,10060,1,,2,,,,,,,,,,
4,1,102,1,1690,10060,2,,2,,,,,,,,,,
4,1,102,1,1690,10060,3,,2,,,,,,,,,,
4,1,102,1,1690,10060,4,,2,,,,,,,,,,
4,1,102,1,1690,10060,5,,2,,,,,,,,,,
4,1,102,1,1690,10060,6,,2,,,,,,,,,,
4,1,102,1,1690,10060,7,,2,,,,,,,,,,
4,1,102,1,1690,10060,8,,2,,,,,,,,,,
4,1,102,1,1690,10060,9,,2,,,,,,,,,,
4,1,102,1,1690,10060,10,,2,,,,,,,,,,
4,1,102,1,1690,10060,11,,2,,,,,,,,,,
4,1,102,1,1690,10060,12,,2,,,,,,,,,,
4,1,102,1,1690,10060,13,,2,,,,,,,,,,
4,1,102,1,1690,10060,14,,2,,,,,,,,,,
4,1,102,1,1690,10060,15,,2,,,,,,,,,,
4,1,102,1,1690,10060,16,,2,,,,,,,,,,
4,1,102,1,1690,10060,17,,2,,,,,,,,,,
4,1,102,1,1690,10060,18,,2,,,,,,,,,,
4,1,102,1,1690,10060,19,,2,,,,,,,,,,
4,1,102,1,1690,10060,20,,2,,,,,,,,,,
4,1,102,1,1690,10060,21,,2,,,,,,,,,,
4,1,102,1,1690,10060,22,,2,,,,,,,,,,
4,1,107,2,1044,10061,1,,2,,,,,,,,,,
4,1,107,2,1044,10061,2,,2,,,,,,,,,,
4,1,107,2,1044,10061,3,,2,,,,,,,,,,
4,1,107,2,1044,10061,4,,2,,,,,,,,,,
4,1,107,2,1044,10061,5,,2,,,,,,,,,,
4,1,107,2,1044,10061,6,,2,,,,,,,,,,
4,1,107,2,1044,10061,7,,2,,,,,,,,,,
4,1,107,2,1044,10061,8,,2,,,,,,,,,,
4,1,107,2,1044,10061,9,,1,1,1,0,0,3,6,8,11,,
4,1,107,2,1044,10061,10,,2,,,,,,,,,,
4,1,107,2,1044,10061,11,,2,,,,,,,,,,
4,1,107,2,1044,10061,12,,2,,,,,,,,,,
4,1,107,2,1044,10061,13,,2,,,,,,,,,,
4,1,107,2,1044,10061,14,,2,,,,,,,,,,
4,1,107,2,1044,10061,15,,2,,,,,,,,,,
4,1,107,2,1044,10061,16,,2,,,,,,,,,,
4,1,107,2,1044,10061,17,,2,,,,,,,,,,
4,1,107,2,1044,10061,18,,1,3,0,1,0,2,6,8,11,,
4,1,107,2,1044,10061,19,,2,,,,,,,,,,
4,1,107,2,1044,10061,20,,1,1,1,1,0,1,6,11,15,,
4,1,107,2,1044,10061,21,,2,,,,,,,,,,
4,1,107,2,1044,10061,22,,2,,,,,,,,,,
4,1,107,2,1044,10062,1,,2,,,,,,,,,,
4,1,107,2,1044,10062,2,,2,,,,,,,,,,
4,1,107,2,1044,10062,3,,2,,,,,,,,,,
4,1,107,2,1044,10062,4,,2,,,,,,,,,,
4,1,107,2,1044,10062,5,,2,,,,,,,,,,
4,1,107,2,1044,10062,6,,2,,,,,,,,,,
4,1,107,2,1044,10062,7,,2,,,,,,,,,,
4,1,107,2,1044,10062,8,,2,,,,,,,,,,
4,1,107,2,1044,10062,9,,2,,,,,,,,,,
4,1,107,2,1044,10062,10,,2,,,,,,,,,,
4,1,107,2,1044,10062,11,,2,,,,,,,,,,
4,1,107,2,1044,10062,12,,2,,,,,,,,,,
4,1,107,2,1044,10062,13,,2,,,,,,,,,,
4,1,107,2,1044,10062,14,,2,,,,,,,,,,
4,1,107,2,1044,10062,15,,2,,,,,,,,,,
4,1,107,2,1044,10062,16,,2,,,,,,,,,,
4,1,107,2,1044,10062,17,,2,,,,,,,,,,
4,1,107,2,1044,10062,18,,2,,,,,,,,,,
4,1,107,2,1044,10062,19,,2,,,,,,,,,,
4,1,107,2,1044,10062,20,,2,,,,,,,,,,
4,1,107,2,1044,10062,21,,2,,,,,,,,,,
4,1,107,2,1044,10062,22,,2,,,,,,,,,,
4,1,107,2,1044,10063,1,,2,,,,,,,,,,
4,1,107,2,1044,10063,2,,2,,,,,,,,,,
4,1,107,2,1044,10063,3,,2,,,,,,,,,,
4,1,107,2,1044,10063,4,,2,,,,,,,,,,
4,1,107,2,1044,10063,5,,2,,,,,,,,,,
4,1,107,2,1044,10063,6,,2,,,,,,,,,,
4,1,107,2,1044,10063,7,,2,,,,,,,,,,
4,1,107,2,1044,10063,8,,2,,,,,,,,,,
4,1,107,2,1044,10063,9,,2,,,,,,,,,,
4,1,107,2,1044,10063,10,,2,,,,,,,,,,
4,1,107,2,1044,10063,11,,2,,,,,,,,,,
4,1,107,2,1044,10063,12,,2,,,,,,,,,,
4,1,107,2,1044,10063,13,,2,,,,,,,,,,
4,1,107,2,1044,10063,14,,2,,,,,,,,,,
4,1,107,2,1044,10063,15,,2,,,,,,,,,,
4,1,107,2,1044,10063,16,,2,,,,,,,,,,
4,1,107,2,1044,10063,17,,2,,,,,,,,,,
4,1,107,2,1044,10063,18,,2,,,,,,,,,,
4,1,107,2,1044,10063,19,,2,,,,,,,,,,
4,1,107,2,1044,10063,20,,2,,,,,,,,,,
4,1,107,2,1044,10063,21,,2,,,,,,,,,,
4,1,107,2,1044,10063,22,,2,,,,,,,,,,
4,1,107,2,1044,10064,1,,1,1,0,1,0,1,11,7,,,
4,1,107,2,1044,10064,2,,2,,,,,,,,,,
4,1,107,2,1044,10064,3,,2,,,,,,,,,,
4,1,107,2,1044,10064,4,,2,,,,,,,,,,
4,1,107,2,1044,10064,5,,2,,,,,,,,,,
4,1,107,2,1044,10064,6,,2,,,,,,,,,,
4,1,107,2,1044,10064,7,,1,1,0,1,0,2,21,,,,
4,1,107,2,1044,10064,8,,2,,,,,,,,,,
4,1,107,2,1044,10064,9,,2,,,,,,,,,,
4,1,107,2,1044,10064,10,,2,,,,,,,,,,
4,1,107,2,1044,10064,11,,2,,,,,,,,,,
4,1,107,2,1044,10064,12,,2,,,,,,,,,,
4,1,107,2,1044,10064,13,,2,,,,,,,,,,
4,1,107,2,1044,10064,14,,2,,,,,,,,,,
4,1,107,2,1044,10064,15,,2,,,,,,,,,,
4,1,107,2,1044,10064,16,,2,,,,,,,,,,
4,1,107,2,1044,10064,17,,2,,,,,,,,,,
4,1,107,2,1044,10064,18,,2,,,,,,,,,,
4,1,107,2,1044,10064,19,,2,,,,,,,,,,
4,1,107,2,1044,10064,20,,1,1,1,1,0,3,5,11,,,
4,1,107,2,1044,10064,21,,2,,,,,,,,,,
4,1,107,2,1044,10064,22,,2,,,,,,,,,,
4,1,102,1,0,10065,1,,2,,,,,,,,,,
4,1,102,1,0,10065,2,,2,,,,,,,,,,
4,1,102,1,0,10065,3,,2,,,,,,,,,,
4,1,102,1,0,10065,4,,2,,,,,,,,,,
4,1,102,1,0,10065,5,,2,,,,,,,,,,
4,1,102,1,0,10065,6,,2,,,,,,,,,,
4,1,102,1,0,10065,7,,2,,,,,,,,,,
4,1,102,1,0,10065,8,,2,,,,,,,,,,
4,1,102,1,0,10065,9,,2,,,,,,,,,,
4,1,102,1,0,10065,10,,2,,,,,,,,,,
4,1,102,1,0,10065,11,,2,,,,,,,,,,
4,1,102,1,0,10065,12,,2,,,,,,,,,,
4,1,102,1,0,10065,13,,2,,,,,,,,,,
4,1,102,1,0,10065,14,,2,,,,,,,,,,
4,1,102,1,0,10065,15,,2,,,,,,,,,,
4,1,102,1,0,10065,16,,2,,,,,,,,,,
4,1,102,1,0,10065,17,,2,,,,,,,,,,
4,1,102,1,0,10065,18,,2,,,,,,,,,,
4,1,102,1,0,10065,19,,2,,,,,,,,,,
4,1,102,1,0,10065,20,,2,,,,,,,,,,
4,1,102,1,0,10065,21,,2,,,,,,,,,,
4,1,102,1,0,10065,22,,2,,,,,,,,,,
4,1,107,2,1044,10066,1,,2,,,,,,,,,,
4,1,107,2,1044,10066,2,,2,,,,,,,,,,
4,1,107,2,1044,10066,3,,2,,,,,,,,,,
4,1,107,2,1044,10066,4,,2,,,,,,,,,,
4,1,107,2,1044,10066,5,,2,,,,,,,,,,
4,1,107,2,1044,10066,6,,2,,,,,,,,,,
4,1,107,2,1044,10066,7,,2,,,,,,,,,,
4,1,107,2,1044,10066,8,,2,,,,,,,,,,
4,1,107,2,1044,10066,9,,2,,,,,,,,,,
4,1,107,2,1044,10066,10,,2,,,,,,,,,,
4,1,107,2,1044,10066,11,,2,,,,,,,,,,
4,1,107,2,1044,10066,12,,2,,,,,,,,,,
4,1,107,2,1044,10066,13,,2,,,,,,,,,,
4,1,107,2,1044,10066,14,,2,,,,,,,,,,
4,1,107,2,1044,10066,15,,2,,,,,,,,,,
4,1,107,2,1044,10066,16,,2,,,,,,,,,,
4,1,107,2,1044,10066,17,,2,,,,,,,,,,
4,1,107,2,1044,10066,18,,2,,,,,,,,,,
4,1,107,2,1044,10066,19,,2,,,,,,,,,,
4,1,107,2,1044,10066,20,,2,,,,,,,,,,
4,1,107,2,1044,10066,21,,2,,,,,,,,,,
4,1,107,2,1044,10066,22,,2,,,,,,,,,,
4,1,107,2,1044,10067,1,,2,,,,,,,,,,
4,1,107,2,1044,10067,2,,1,1,0,1,0,1,21,,,,
4,1,107,2,1044,10067,3,,2,,,,,,,,,,
4,1,107,2,1044,10067,4,,2,,,,,,,,,,
4,1,107,2,1044,10067,5,,2,,,,,,,,,,
4,1,107,2,1044,10067,6,,2,,,,,,,,,,
4,1,107,2,1044,10067,7,,2,,,,,,,,,,
4,1,107,2,1044,10067,8,,2,,,,,,,,,,
4,1,107,2,1044,10067,9,,2,,,,,,,,,,
4,1,107,2,1044,10067,10,,2,,,,,,,,,,
4,1,107,2,1044,10067,11,,2,,,,,,,,,,
4,1,107,2,1044,10067,12,,2,,,,,,,,,,
4,1,107,2,1044,10067,13,,2,,,,,,,,,,
4,1,107,2,1044,10067,14,,1,1,0,1,0,2,7,,,,
4,1,107,2,1044,10067,15,,2,,,,,,,,,,
4,1,107,2,1044,10067,16,,2,,,,,,,,,,
4,1,107,2,1044,10067,17,,2,,,,,,,,,,
4,1,107,2,1044,10067,18,,2,,,,,,,,,,
4,1,107,2,1044,10067,19,,2,,,,,,,,,,
4,1,107,2,1044,10067,20,,2,,,,,,,,,,
4,1,107,2,1044,10067,21,,2,,,,,,,,,,
4,1,107,2,1044,10067,22,,2,,,,,,,,,,
4,1,107,2,1044,10068,1,,2,,,,,,,,,,
4,1,107,2,1044,10068,2,,2,,,,,,,,,,
4,1,107,2,1044,10068,3,,2,,,,,,,,,,
4,1,107,2,1044,10068,4,,2,,,,,,,,,,
4,1,107,2,1044,10068,5,,2,,,,,,,,,,
4,1,107,2,1044,10068,6,,2,,,,,,,,,,
4,1,107,2,1044,10068,7,,2,,,,,,,,,,
4,1,107,2,1044,10068,8,,2,,,,,,,,,,
4,1,107,2,1044,10068,9,,2,,,,,,,,,,
4,1,107,2,1044,10068,10,,2,,,,,,,,,,
4,1,107,2,1044,10068,11,,2,,,,,,,,,,
4,1,107,2,1044,10068,12,,2,,,,,,,,,,
4,1,107,2,1044,10068,13,,2,,,,,,,,,,
4,1,107,2,1044,10068,14,,2,,,,,,,,,,
4,1,107,2,1044,10068,15,,2,,,,,,,,,,
4,1,107,2,1044,10068,16,,2,,,,,,,,,,
4,1,107,2,1044,10068,17,,2,,,,,,,,,,
4,1,107,2,1044,10068,18,,1,2,1,1,0,2,6,8,11,,
4,1,107,2,1044,10068,19,,2,,,,,,,,,,
4,1,107,2,1044,10068,20,,1,1,0,1,0,1,6,8,14,,
4,1,107,2,1044,10068,21,,2,,,,,,,,,,
4,1,107,2,1044,10068,22,,2,,,,,,,,,,
4,1,107,2,1044,10069,1,,2,,,,,,,,,,
4,1,107,2,1044,10069,2,,2,,,,,,,,,,
4,1,107,2,1044,10069,3,,2,,,,,,,,,,
4,1,107,2,1044,10069,4,,1,1,1,0,0,1,21,,,,
4,1,107,2,1044,10069,5,,2,,,,,,,,,,
4,1,107,2,1044,10069,6,,2,,,,,,,,,,
4,1,107,2,1044,10069,7,,2,,,,,,,,,,
4,1,107,2,1044,10069,8,,2,,,,,,,,,,
4,1,107,2,1044,10069,9,,2,,,,,,,,,,
4,1,107,2,1044,10069,10,,2,,,,,,,,,,
4,1,107,2,1044,10069,11,,2,,,,,,,,,,
4,1,107,2,1044,10069,12,,2,,,,,,,,,,
4,1,107,2,1044,10069,13,,2,,,,,,,,,,
4,1,107,2,1044,10069,14,,2,,,,,,,,,,
4,1,107,2,1044,10069,15,,2,,,,,,,,,,
4,1,107,2,1044,10069,16,,2,,,,,,,,,,
4,1,107,2,1044,10069,17,,2,,,,,,,,,,
4,1,107,2,1044,10069,18,,2,,,,,,,,,,
4,1,107,2,1044,10069,19,,2,,,,,,,,,,
4,1,107,2,1044,10069,20,,2,,,,,,,,,,
4,1,107,2,1044,10069,21,,2,,,,,,,,,,
4,1,107,2,1044,10069,22,,2,,,,,,,,,,
4,1,107,2,0,10070,1,,2,,,,,,,,,,
4,1,107,2,0,10070,2,,2,,,,,,,,,,
4,1,107,2,0,10070,3,,2,,,,,,,,,,
4,1,107,2,0,10070,4,,2,,,,,,,,,,
4,1,107,2,0,10070,5,,2,,,,,,,,,,
4,1,107,2,0,10070,6,,2,,,,,,,,,,
4,1,107,2,0,10070,7,,2,,,,,,,,,,
4,1,107,2,0,10070,8,,2,,,,,,,,,,
4,1,107,2,0,10070,9,,2,,,,,,,,,,
4,1,107,2,0,10070,10,,2,,,,,,,,,,
4,1,107,2,0,10070,11,,2,,,,,,,,,,
4,1,107,2,0,10070,12,,2,,,,,,,,,,
4,1,107,2,0,10070,13,,2,,,,,,,,,,
4,1,107,2,0,10070,14,,2,,,,,,,,,,
4,1,107,2,0,10070,15,,2,,,,,,,,,,
4,1,107,2,0,10070,16,,2,,,,,,,,,,
4,1,107,2,0,10070,17,,2,,,,,,,,,,
4,1,107,2,0,10070,18,,2,,,,,,,,,,
4,1,107,2,0,10070,19,,2,,,,,,,,,,
4,1,107,2,0,10070,20,,2,,,,,,,,,,
4,1,107,2,0,10070,21,,2,,,,,,,,,,
4,1,107,2,0,10070,22,,2,,,,,,,,,,
4,1,117,2,560,10071,1,,1,1,0,1,0,1,21,,,,
4,1,117,2,560,10071,2,,2,,,,,,,,,,
4,1,117,2,560,10071,3,,2,,,,,,,,,,
4,1,117,2,560,10071,4,,2,,,,,,,,,,
4,1,117,2,560,10071,5,,2,,,,,,,,,,
4,1,117,2,560,10071,6,,2,,,,,,,,,,
4,1,117,2,560,10071,7,,2,,,,,,,,,,
4,1,117,2,560,10071,8,,2,,,,,,,,,,
4,1,117,2,560,10071,9,,2,,,,,,,,,,
4,1,117,2,560,10071,10,,2,,,,,,,,,,
4,1,117,2,560,10071,11,,2,,,,,,,,,,
4,1,117,2,560,10071,12,,2,,,,,,,,,,
4,1,117,2,560,10071,13,,2,,,,,,,,,,
4,1,117,2,560,10071,14,,2,,,,,,,,,,
4,1,117,2,560,10071,15,,2,,,,,,,,,,
4,1,117,2,560,10071,16,,2,,,,,,,,,,
4,1,117,2,560,10071,17,,2,,,,,,,,,,
4,1,117,2,560,10071,18,,2,,,,,,,,,,
4,1,117,2,560,10071,19,,2,,,,,,,,,,
4,1,117,2,560,10071,20,,1,1,1,0,0,2,21,,,,
4,1,117,2,560,10071,21,,2,,,,,,,,,,
4,1,117,2,560,10071,22,,2,,,,,,,,,,
4,1,117,2,560,10072,1,,2,,,,,,,,,,
4,1,117,2,560,10072,2,,2,,,,,,,,,,
4,1,117,2,560,10072,3,,2,,,,,,,,,,
4,1,117,2,560,10072,4,,2,,,,,,,,,,
4,1,117,2,560,10072,5,,2,,,,,,,,,,
4,1,117,2,560,10072,6,,2,,,,,,,,,,
4,1,117,2,560,10072,7,,2,,,,,,,,,,
4,1,117,2,560,10072,8,,1,1,1,0,0,1,21,,,,
4,1,117,2,560,10072,9,,2,,,,,,,,,,
4,1,117,2,560,10072,10,,2,,,,,,,,,,
4,1,117,2,560,10072,11,,2,,,,,,,,,,
4,1,117,2,560,10072,12,,2,,,,,,,,,,
4,1,117,2,560,10072,13,,2,,,,,,,,,,
4,1,117,2,560,10072,14,,2,,,,,,,,,,
4,1,117,2,560,10072,15,,2,,,,,,,,,,
4,1,117,2,560,10072,16,,2,,,,,,,,,,
4,1,117,2,560,10072,17,,2,,,,,,,,,,
4,1,117,2,560,10072,18,,2,,,,,,,,,,
4,1,117,2,560,10072,19,,2,,,,,,,,,,
4,1,117,2,560,10072,20,,1,1,1,0,0,2,21,,,,
4,1,117,2,560,10072,21,,2,,,,,,,,,,
4,1,117,2,560,10072,22,,2,,,,,,,,,,
4,1,117,2,560,10073,1,,2,,,,,,,,,,
4,1,117,2,560,10073,2,,2,,,,,,,,,,
4,1,117,2,560,10073,3,,2,,,,,,,,,,
4,1,117,2,560,10073,4,,2,,,,,,,,,,
4,1,117,2,560,10073,5,,2,,,,,,,,,,
4,1,117,2,560,10073,6,,2,,,,,,,,,,
4,1,117,2,560,10073,7,,2,,,,,,,,,,
4,1,117,2,560,10073,8,,2,,,,,,,,,,
4,1,117,2,560,10073,9,,2,,,,,,,,,,
4,1,117,2,560,10073,10,,2,,,,,,,,,,
4,1,117,2,560,10073,11,,2,,,,,,,,,,
4,1,117,2,560,10073,12,,2,,,,,,,,,,
4,1,117,2,560,10073,13,,2,,,,,,,,,,
4,1,117,2,560,10073,14,,2,,,,,,,,,,
4,1,117,2,560,10073,15,,2,,,,,,,,,,
4,1,117,2,560,10073,16,,2,,,,,,,,,,
4,1,117,2,560,10073,17,,2,,,,,,,,,,
4,1,117,2,560,10073,18,,2,,,,,,,,,,
4,1,117,2,560,10073,19,,2,,,,,,,,,,
4,1,117,2,560,10073,20,,2,,,,,,,,,,
4,1,117,2,560,10073,21,,2,,,,,,,,,,
4,1,117,2,560,10073,22,,2,,,,,,,,,,
4,1,117,2,560,10074,1,,2,,,,,,,,,,
4,1,117,2,560,10074,2,,2,,,,,,,,,,
4,1,117,2,560,10074,3,,2,,,,,,,,,,
4,1,117,2,560,10074,4,,2,,,,,,,,,,
4,1,117,2,560,10074,5,,2,,,,,,,,,,
4,1,117,2,560,10074,6,,2,,,,,,,,,,
4,1,117,2,560,10074,7,,2,,,,,,,,,,
4,1,117,2,560,10074,8,,2,,,,,,,,,,
4,1,117,2,560,10074,9,,2,,,,,,,,,,
4,1,117,2,560,10074,10,,2,,,,,,,,,,
4,1,117,2,560,10074,11,,2,,,,,,,,,,
4,1,117,2,560,10074,12,,2,,,,,,,,,,
4,1,117,2,560,10074,13,,2,,,,,,,,,,
4,1,117,2,560,10074,14,,2,,,,,,,,,,
4,1,117,2,560,10074,15,,2,,,,,,,,,,
4,1,117,2,560,10074,16,,2,,,,,,,,,,
4,1,117,2,560,10074,17,,2,,,,,,,,,,
4,1,117,2,560,10074,18,,2,,,,,,,,,,
4,1,117,2,560,10074,19,,2,,,,,,,,,,
4,1,117,2,560,10074,20,,2,,,,,,,,,,
4,1,117,2,560,10074,21,,2,,,,,,,,,,
4,1,117,2,560,10074,22,,2,,,,,,,,,,
4,1,117,2,560,10075,1,,2,,,,,,,,,,
4,1,117,2,560,10075,2,,2,,,,,,,,,,
4,1,117,2,560,10075,3,,2,,,,,,,,,,
4,1,117,2,560,10075,4,,2,,,,,,,,,,
4,1,117,2,560,10075,5,,2,,,,,,,,,,
4,1,117,2,560,10075,6,,2,,,,,,,,,,
4,1,117,2,560,10075,7,,2,,,,,,,,,,
4,1,117,2,560,10075,8,,2,,,,,,,,,,
4,1,117,2,560,10075,9,,2,,,,,,,,,,
4,1,117,2,560,10075,10,,2,,,,,,,,,,
4,1,117,2,560,10075,11,,2,,,,,,,,,,
4,1,117,2,560,10075,12,,2,,,,,,,,,,
4,1,117,2,560,10075,13,,2,,,,,,,,,,
4,1,117,2,560,10075,14,,2,,,,,,,,,,
4,1,117,2,560,10075,15,,2,,,,,,,,,,
4,1,117,2,560,10075,16,,2,,,,,,,,,,
4,1,117,2,560,10075,17,,2,,,,,,,,,,
4,1,117,2,560,10075,18,,2,,,,,,,,,,
4,1,117,2,560,10075,19,,2,,,,,,,,,,
4,1,117,2,560,10075,20,,2,,,,,,,,,,
4,1,117,2,560,10075,21,,2,,,,,,,,,,
4,1,117,2,560,10075,22,,2,,,,,,,,,,
4,1,117,2,560,10076,1,,2,,,,,,,,,,
4,1,117,2,560,10076,2,,2,,,,,,,,,,
4,1,117,2,560,10076,3,,2,,,,,,,,,,
4,1,117,2,560,10076,4,,2,,,,,,,,,,
4,1,117,2,560,10076,5,,2,,,,,,,,,,
4,1,117,2,560,10076,6,,2,,,,,,,,,,
4,1,117,2,560,10076,7,,2,,,,,,,,,,
4,1,117,2,560,10076,8,,2,,,,,,,,,,
4,1,117,2,560,10076,9,,2,,,,,,,,,,
4,1,117,2,560,10076,10,,2,,,,,,,,,,
4,1,117,2,560,10076,11,,2,,,,,,,,,,
4,1,117,2,560,10076,12,,2,,,,,,,,,,
4,1,117,2,560,10076,13,,2,,,,,,,,,,
4,1,117,2,560,10076,14,,2,,,,,,,,,,
4,1,117,2,560,10076,15,,2,,,,,,,,,,
4,1,117,2,560,10076,16,,2,,,,,,,,,,
4,1,117,2,560,10076,17,,2,,,,,,,,,,
4,1,117,2,560,10076,18,,2,,,,,,,,,,
4,1,117,2,560,10076,19,,2,,,,,,,,,,
4,1,117,2,560,10076,20,,2,,,,,,,,,,
4,1,117,2,560,10076,21,,2,,,,,,,,,,
4,1,117,2,560,10076,22,,2,,,,,,,,,,
4,1,117,2,560,10077,1,,2,,,,,,,,,,
4,1,117,2,560,10077,2,,2,,,,,,,,,,
4,1,117,2,560,10077,3,,2,,,,,,,,,,
4,1,117,2,560,10077,4,,2,,,,,,,,,,
4,1,117,2,560,10077,5,,2,,,,,,,,,,
4,1,117,2,560,10077,6,,2,,,,,,,,,,
4,1,117,2,560,10077,7,,2,,,,,,,,,,
4,1,117,2,560,10077,8,,2,,,,,,,,,,
4,1,117,2,560,10077,9,,2,,,,,,,,,,
4,1,117,2,560,10077,10,,2,,,,,,,,,,
4,1,117,2,560,10077,11,,2,,,,,,,,,,
4,1,117,2,560,10077,12,,2,,,,,,,,,,
4,1,117,2,560,10077,13,,2,,,,,,,,,,
4,1,117,2,560,10077,14,,2,,,,,,,,,,
4,1,117,2,560,10077,15,,2,,,,,,,,,,
4,1,117,2,560,10077,16,,2,,,,,,,,,,
4,1,117,2,560,10077,17,,2,,,,,,,,,,
4,1,117,2,560,10077,18,,2,,,,,,,,,,
4,1,117,2,560,10077,19,,2,,,,,,,,,,
4,1,117,2,560,10077,20,,2,,,,,,,,,,
4,1,117,2,560,10077,21,,2,,,,,,,,,,
4,1,117,2,560,10077,22,,2,,,,,,,,,,
4,1,117,2,560,10078,1,,1,1,0,1,0,1,21,,,,
4,1,117,2,560,10078,2,,2,,,,,,,,,,
4,1,117,2,560,10078,3,,2,,,,,,,,,,
4,1,117,2,560,10078,4,,2,,,,,,,,,,
4,1,117,2,560,10078,5,,2,,,,,,,,,,
4,1,117,2,560,10078,6,,2,,,,,,,,,,
4,1,117,2,560,10078,7,,2,,,,,,,,,,
4,1,117,2,560,10078,8,,2,,,,,,,,,,
4,1,117,2,560,10078,9,,2,,,,,,,,,,
4,1,117,2,560,10078,10,,2,,,,,,,,,,
4,1,117,2,560,10078,11,,2,,,,,,,,,,
4,1,117,2,560,10078,12,,2,,,,,,,,,,
4,1,117,2,560,10078,13,,2,,,,,,,,,,
4,1,117,2,560,10078,14,,1,1,0,1,0,2,21,,,,
4,1,117,2,560,10078,15,,2,,,,,,,,,,
4,1,117,2,560,10078,16,,2,,,,,,,,,,
4,1,117,2,560,10078,17,,2,,,,,,,,,,
4,1,117,2,560,10078,18,,2,,,,,,,,,,
4,1,117,2,560,10078,19,,2,,,,,,,,,,
